AccZ_Spectral roll-off,Broche/StatusTorqueData.ActualTorque_Root mean square,Broche/StatusTorqueData.ActualTorque_Min,Axe_X_master/ActualVelocity_Min,AccZ_Zero crossing rate,Broche/StatusTorqueData.ActualTorque_Median,Broche/StatusTorqueData.ActualTorque_Mean,Broche/StatusTorqueData.ActualTorque_Max,Broche/StatusTorqueData.ActualTorque_Spectral centroid,Axe_X_master/ActualVelocity_Variance,Sound_Spectral roll-off,Axe_X_master/ActualVelocity_Standard deviation,Axe_X_master/ActualVelocity_Spectral centroid,Broche/ActualSpeed_Max,Axe_X_master/ActualVelocity_Max,Axe_X_master/ActualVelocity_Mean,Axe_X_master/ActualVelocity_Median,Sound_Spectral centroid,Broche/StatusTorqueData.ActualTorque_Spectral roll-off,Axe_X_master/ActualVelocity_Root mean square,AccY_Variance,Axe_X_master/ActualPosition_Standard deviation,AccX_Spectral roll-off,AccY_Zero crossing rate,AccX_Zero crossing rate,Axe_X_master/ActualPosition_Variance,AccY_Max,AccY_Spectral roll-off,AccY_Standard deviation,AccY_Root mean square,AccZ_Spectral centroid,AccY_Min,Broche/ActualSpeed_Root mean square,Broche/ActualSpeed_Mean,Broche/ActualSpeed_Median,AccZ_Standard deviation,AccZ_Variance,AccZ_Root mean square,Broche/ActualSpeed_Standard deviation,Broche/ActualSpeed_Variance,AccY_Median,AccX_Spectral centroid,AccY_Spectral centroid,Broche/ActualSpeed_Spectral centroid,Broche/ActualSpeed_Min,Sound_Zero crossing rate,AccX_Min,Sound_Max,AccX_Max,DB_PASSES/NUMERO_PASSE,Broche/StatusTorqueData.ActualTorque_Variance,Broche/StatusTorqueData.ActualTorque_Standard deviation,Axe_X_master/ActualPosition_Spectral centroid,DB_PASSES/PASSE_ACTIVE.EPAISSEUR,AccZ_Median,DB_PASSES/EPAISSEUR_BRUTE,AccX_Median,Sound_Min,Sound_Root mean square,Sound_Standard deviation,Sound_Variance,AccX_Variance,AccX_Standard deviation,AccX_Root mean square,Sound_Median,AccZ_Mean,AccX_Mean,AccY_Mean,index,pass_type,sensor_file,DB_PASSES/NUMERO_OF,DB_PASSES/SELECTION_ALLIAGE,DB_PASSES/COMPTEUR_RESET_PASSES,PassNumber,ToolIdx,PassID,y,timestamp,time
13856.856856856855,619.2875959831849,589.0133663713932,1196.5590973055002,166860.0,620.1262287050486,619.1743740126491,647.5453265607357,0.1691635035149191,2.5477655761795903,15015.215215215214,1.5961721637027724,0.009467862359165304,350.5114920437336,1203.4446212163382,1200.0736136679898,1200.0743384599805,3625.7512655882397,0.9,1200.0746751713928,0.008866000660794097,57.732274475828525,16596.996996996997,161936.0,203064.0,3333.0155161524017,0.43604373933339957,16869.669669669667,0.09415944275957722,0.0942124756011343,8579.628675166696,-0.44034719465707894,350.03409224275396,350.0340534746647,350.0159550458193,0.14649978322367926,0.021462186484585016,0.14653270606529847,0.16474314666624634,0.02714030437349635,-0.003957748398534022,10142.825448625828,9036.888623824254,0.004889703239836045,349.7287429869175,8593.0,-0.6829261779639637,4.074966907483031,0.7412552833702648,8.0,140.22110467656043,11.84149925797238,0.07242929457678336,30.899999618530273,-0.0026702880713855848,35.0,-0.0014662742469226941,-5.439198017138551,1.5222886359698187,1.522287796272942,2.31736013468153,0.023031371291114454,0.15176090172081363,0.15176909699420546,0.12200772760479595,-0.003106036418676586,-0.001577184618897834,-0.0031606800059837572,2625,Pre-Finishing,pass_000263.parquet,6341760.0,1.0,139.0,140,1,263,619.3164418771863,1754118656.040725,584.25
13865.265265265265,619.4307600598252,589.5816378295422,1196.341659708316,167561.0,621.1207037568092,619.3164418771863,640.7260690629482,0.16050668472878432,2.3173088142053984,14893.793793793793,1.522270939815051,0.007774250687583588,350.4596136510372,1204.6042884013214,1199.8829933744585,1199.9293800618577,3566.985451339331,0.7000000000000001,1199.8839590135642,0.008648446175577498,57.73563093902673,16620.12012012012,162755.0,203603.0,3333.4030799275,0.4587531089928234,16900.8008008008,0.09299702240167422,0.09305329177088084,8593.895955374788,-0.4028797149512684,350.0199961701727,350.01996172964573,350.03204718232155,0.14466075105884596,0.0209267328969094,0.14469340617263768,0.15527313057887107,0.024109745079763146,-0.004136562332860194,10165.88676851607,9064.198159413736,0.004796305574912446,349.6898464858532,9044.0,-0.6723761558387196,4.622340202313353,0.6951928138878429,8.0,141.61132887444217,11.900055834929606,0.06721962881474093,30.899999618530273,-0.0027537345740711316,35.0,-0.0019907951209461316,-4.6036720276060805,1.4281354730032574,1.4281339922395098,2.03956669978996,0.022708542040091706,0.1506935368225582,0.15070159539053618,-0.03974139692218159,-0.0030739051596480873,-0.001558465001586889,-0.0032355731824797265,2626,Pre-Finishing,pass_000263.parquet,6341760.0,1.0,139.0,140,1,263,619.9926849123835,1754118666.030725,594.24
13879.079079079078,620.1120614641628,590.7181807458401,1197.138930897992,167040.0,621.1207037568092,619.9926849123835,646.6929193735123,0.17594020364800175,2.3627214487291006,15197.297297297297,1.537114650482878,0.008716193300513122,350.52041709423065,1203.589579614461,1200.1518912029765,1200.2555364576342,3718.919066664123,1.0,1200.1528755452487,0.008752279552924028,57.73128767262688,16625.525525525525,161421.0,203539.0,3332.9015763396,0.43660402299428824,16899.199199199196,0.09355361859876948,0.09361018925567115,8582.877578120493,-0.4260897636268055,350.04690972459025,350.04687801003456,350.03898069262505,0.14499880907240315,0.021024654632415218,0.14503174905391272,0.14900725965141579,0.022203163428824446,-0.0043511390540516,10158.161006969418,9055.298390198112,0.0050672445661833895,349.6974438428879,7591.0,-0.702345371231786,4.232311248761107,0.6630301475670421,8.0,148.0394284675931,12.167145452717868,0.06269222563636702,30.899999618530273,-0.0024497508857166395,35.0,-0.0017881393287098035,-3.6746084690275893,1.3947057741743292,1.3947050361252764,1.9452021377932085,0.022544616116535486,0.1501486467356116,0.150158475393728,-0.22775828840167378,-0.0030908900371724012,-0.0017180267848113824,-0.003253917570950839,2627,Pre-Finishing,pass_000263.parquet,6341760.0,1.0,139.0,140,1,263,619.2908696615696,1754118676.020725,604.23
13876.176176176175,619.4140164297937,584.1830589771271,1196.7765349026847,168185.0,620.1262287050486,619.2908696615696,641.0102047920227,0.17344843581166516,2.324175842077853,14993.593593593592,1.52452479221489,0.009000546727312002,350.40822699666023,1204.2418924060141,1199.9786659172196,1200.001859260919,3598.726207979276,0.7000000000000001,1199.9796343406465,0.008723591231039576,57.73403084423952,16630.93093093093,162863.0,203502.0,3333.2183175236,0.45517683030629996,16913.11311311311,0.09340016718956971,0.09345756057307764,8606.506889699487,-0.44971704481577035,349.98952287829013,349.98948723077774,349.98377077281475,0.14494491458951708,0.021009028265362405,0.14497864904955932,0.15796363631644092,0.02495251039831281,-0.0038743018958484754,10167.03168399881,9069.457818947236,0.0054775078733858415,349.6759794652462,6902.0,-0.704789161667577,4.49180006979077,0.6902456283714855,8.0,152.54250350548554,12.350809831969949,0.058730649514878074,30.899999618530273,-0.0027298927161609754,35.0,-0.0021576881263172254,-3.853672742861818,1.4816053817525219,1.481604506034571,2.1951519123019456,0.022950762805969506,0.1514950916893663,0.1515036798035231,-0.29608309270770405,-0.003127365484377495,-0.0016131298890524031,-0.003274812548971004,2628,Pre-Finishing,pass_000263.parquet,6341760.0,1.0,139.0,140,1,263,618.6600883430242,1754118686.010725,614.22
13918.927444794952,153.75387264644257,121.89422777295113,648.1814772065594,108077.0,149.73952922224998,152.76129015050236,183.55168098211288,0.4720838861300354,0.6378874417495811,13193.690851735015,0.7986785597157227,0.007433939440447723,350.4761852324009,651.5879995624476,649.9393853996687,649.9209779840342,2994.9688454712227,4.1269841269841265,649.9398761278932,0.007625907404531365,19.702425241785946,16589.43217665615,107915.0,129818.0,388.18556040816395,0.3714919090416515,16943.217665615142,0.08732644161152661,0.08737666404431359,8721.668210157495,-0.4199385642859852,350.00667678610813,350.00664655651366,350.01036152243614,0.1400799939323689,0.019622404700092508,0.14011251356920013,0.14546861833749616,0.021161118921020124,-0.0035226344916736707,10252.286153141049,9221.564478552453,0.0040806657550493805,349.69299361109734,4986.0,-0.6785154342505848,5.066925287228514,0.7245898246910656,9.0,304.2415853325034,17.442522332865263,0.022993131888368164,30.829999923706055,-0.0025629997107898816,35.0,-0.0012993812415516004,-4.412078857440065,1.411813118225777,1.4118122525299683,1.9932138363937433,0.02211285622961653,0.1487039213659698,0.14870993704252242,-0.046524405497621046,-0.0030185689633967037,-0.0013375894640912434,-0.0029620963828810797,2630,Finishing,pass_000264.parquet,6341760.0,1.0,140.0,141,1,264,151.86829214483973,1754118971.77845,0.0
13941.640378548895,152.6376762146398,124.45144933462143,647.8915604103136,107845.0,148.60298630595207,151.86829214483973,181.84686660766602,0.4154200322546512,0.7889089937046097,13115.77287066246,0.8882054906971751,0.008593966893653066,350.47483295202255,651.660478761509,650.0061122813443,649.9934571830956,3012.0646540703056,4.1269841269841265,650.0067191284268,0.007379301593144528,19.70165205665892,16636.119873817035,108336.0,129645.0,388.15509376165255,0.3735780716087902,16980.599369085172,0.08590286137926098,0.08595591766744028,8731.494094856891,-0.4606842994544422,350.0115870047444,350.0115413041342,349.9929293990135,0.13798957402135442,0.01904112253859485,0.13802117733715094,0.17886163400173077,0.031991484117769094,-0.0033855438086902723,10251.169745086798,9215.83374051546,0.00394856890417836,349.5579622685909,4494.0,-0.6142616271827137,4.6855807304200425,0.6513595581200207,9.0,234.28204121482923,15.30627457008495,0.022429698065671706,30.829999923706055,-0.0022411346290027723,35.0,-0.0010073184821521863,-3.86127233507068,1.392896925829629,1.3928954092267443,1.9401576210449394,0.021600109844986323,0.14696975826674794,0.14697664629848003,-0.1140981912794814,-0.0029534479745568954,-0.0014229238075802795,-0.0030196339028504787,2631,Finishing,pass_000264.parquet,6341760.0,1.0,140.0,141,1,264,151.03392532136706,1754118978.11845,6.34
13934.542586750787,151.90295500111515,122.74663496017456,647.8190812112521,108002.0,149.4553934931755,151.03392532136706,180.7103236913681,0.5041424730432904,0.7300923583627555,13141.79810725552,0.8544544214659758,0.008755001690895556,350.59909522533417,651.8779163586934,650.0797419438829,650.1384155812185,3002.3155690496533,4.1269841269841265,650.0803034842573,0.007603067513127924,19.701146100364994,16586.119873817035,107761.0,129992.0,388.13515766792676,0.42116641999746207,16941.16719242902,0.08719557049029454,0.08724880131703007,8714.63425115506,-0.4039764404151356,349.99257644926894,349.99253874023753,349.99381452798843,0.13944897696561698,0.01944601717675717,0.13948232883360606,0.1624677219345721,0.02639576067060944,-0.00403523443674203,10242.859376680095,9203.975835198033,0.004054712090648004,349.6263384819031,4474.0,-0.6952643394324696,4.6368300914582505,0.6281256675865734,9.0,263.26114009052566,16.22532403653393,0.02188595044998725,30.829999923706055,-0.002682209000340663,35.0,-0.0014781951758777723,-4.269695282000612,1.377643677930164,1.3776419949637853,1.8978974662877983,0.02225181729250752,0.1491704303557093,0.1491778670784922,-0.1619189977827773,-0.0030500623090424037,-0.0014895413994803078,-0.0030472640401947425,2632,Finishing,pass_000264.parquet,6341760.0,1.0,140.0,141,1,264,154.4886549796377,1754118984.45845,12.68
13933.59621451104,155.53865866836742,122.74663496017456,648.3264356046823,108198.0,151.16020786762238,154.4886549796377,186.1089025437832,0.4459973918033004,0.6995047431966446,12904.258675078863,0.8363640016145151,0.008585802010838731,350.3277540206909,652.2403123540007,649.9370844727146,649.9934571830956,2912.6027075144943,3.8095238095238093,649.937622605151,0.007443439404955868,19.698825193793166,16577.76025236593,108394.0,130011.0,388.0437140156204,0.39311647416616324,16956.466876971608,0.08627536963094315,0.08631766886760033,8732.896372371686,-0.46666860578989144,349.97485110797703,349.97482211107297,349.9486729502678,0.13950921593604093,0.019462821331088898,0.1395414102541486,0.1424653414446945,0.02029637351295339,-0.003087520584813319,10258.375157427285,9240.048964388714,0.003805871766216736,349.6907316148281,4262.0,-0.7375597953650868,4.799765348416258,0.6367802620079601,9.0,325.529822937377,18.042445037670948,0.021382528794679157,30.829999923706055,-0.0025629997107898816,35.0,-0.0018954276893055066,-3.5357415676298842,1.370663959549795,1.370663069945909,1.8787172513135437,0.02224828412501812,0.1491585871648633,0.1491659864162873,-0.18516480924517964,-0.0029973062285503418,-0.0014857249159556123,-0.002701953697017958,2633,Finishing,pass_000264.parquet,6341760.0,1.0,140.0,141,1,264,156.1303280809569,1754118990.79845,19.02
13918.138801261828,156.846329491674,123.88317787647247,647.8915604103136,107939.0,155.9905152618885,156.1303280809569,180.7103236913681,0.4355540766882935,0.7403711735674031,12896.21451104101,0.8604482399118515,0.00853020551449139,350.3036096692085,651.4430411643248,649.9946076465726,650.21089478028,2890.696913579241,3.8095238095238093,649.9951771673354,0.007495539629402704,19.70214715331796,16613.09148264984,107924.0,129935.0,388.174602450995,0.41757822038198356,16978.39116719243,0.08657678458687816,0.08662356757378249,8712.020464396363,-0.42448043821786996,349.9906634908099,349.9906311077731,349.9705798923969,0.13956890178495499,0.019479478345458413,0.13960169211879578,0.15055736447020798,0.02266751999621505,-0.003278255448094569,10244.341844855802,9209.238818007656,0.0029768593172538106,349.64291006326675,4177.0,-0.6672739982459461,4.188096523266722,0.6636977195885265,9.0,224.09172834353208,14.969693662314272,0.02089470403207879,30.829999923706055,-0.002491474137059413,35.0,-0.000977516159764491,-3.480619192141603,1.4027259758423953,1.4027249455298605,1.9676372728117504,0.022094494573555865,0.14864216956690274,0.14864709234990373,-0.19956827165515278,-0.003025573825348706,-0.0012097481245888185,-0.0028465469971454146,2634,Finishing,pass_000264.parquet,6341760.0,1.0,140.0,141,1,264,155.3049814393596,1754118997.13845,25.36
13941.48264984227,156.19528193598808,120.18941339850426,647.964039609375,107691.0,155.70637953281403,155.3049814393596,181.56273087859154,0.5041115206768539,0.7498770261040878,12865.299684542586,0.8659544018619502,0.008033165211888528,350.3814026713371,651.9503955577549,650.0026608909127,649.9209779840342,2884.8060205215834,3.968253968253968,650.0032377167773,0.007557326016930362,19.69934016188884,16584.858044164037,107911.0,129728.0,388.0640028138067,0.4026293754723156,16935.488958990536,0.08693288225366948,0.08698300366884641,8721.830385171148,-0.42765140531992074,349.99348915458796,349.993451188008,350.01574605703354,0.1390360875549875,0.019331033642598153,0.13906371598906309,0.16302180888612078,0.02657611017250289,-0.0036239623877918348,10252.937450705276,9209.12462611594,0.003891411489645262,349.6384106576443,4019.0,-0.7108807563636219,4.159444570523192,0.7025122642662609,9.0,277.32883918297256,16.65319306268238,0.02042774075214235,30.829999923706055,-0.002610683426610194,35.0,-0.0011205673072254285,-3.5880982876005874,1.4249572606788676,1.4249559490267165,2.0304994566666306,0.022103692578054352,0.14867310643843543,0.14867742588725322,-0.23513436319262837,-0.002771905858548173,-0.0011333094922916036,-0.002952441417570637,2635,Finishing,pass_000264.parquet,6341760.0,1.0,140.0,141,1,264,154.50669534338846,1754119003.47845,31.7
13945.58359621451,155.53079025523942,115.07497027516365,647.7466020121906,107896.0,155.13810807466507,154.50669534338846,184.11995244026184,0.4024022717384234,0.8333411114512691,12837.69716088328,0.9128751894159842,0.00901978058581982,350.3814026713371,652.0228747568163,649.9750497674607,649.9934571830956,2928.711135030063,3.8095238095238093,649.975690823376,0.007535982614215949,19.69928012989766,16596.372239747634,108005.0,129952.0,388.0616376361807,0.41692256928945426,16937.223974763405,0.08681003751995474,0.0868570541416231,8730.291139697345,-0.38338899610971566,350.0325081323356,350.03247530687423,350.03450587391853,0.13794969757274653,0.019030119060412225,0.13798082369799192,0.151591411438298,0.022979956021855347,-0.0035285949561512098,10247.30479387816,9212.243778590326,0.00304174688881221,349.7260630130768,3874.0,-0.7547736167762196,4.174381494503905,0.6954789161827648,9.0,317.50781148461994,17.818748875401436,0.019974202615532764,30.829999923706055,-0.0028550624701892957,35.0,-0.0010371208045398816,-3.901386261004518,1.5096775060933023,1.5096761907123335,2.2791222008037018,0.02194301736694064,0.1481317567807141,0.14813708346676585,-0.2538442611876235,-0.0029306395145258734,-0.0012562368800977468,-0.002857488398034381,2636,Finishing,pass_000264.parquet,6341760.0,1.0,140.0,141,1,264,154.49316507057537,1754119009.81845,38.04
13932.17665615142,155.48989693385164,124.16731360554695,648.3264356046823,107955.0,151.16020786762238,154.49316507057537,185.54063108563423,0.5413106952921295,0.6875900001535921,12838.170347003153,0.8292104679474277,0.007673186286230538,350.3863200545311,651.805437159632,650.0659363821569,650.2833739793414,2875.0958891607074,4.1269841269841265,650.0664652436787,0.007448918560561164,19.70093859892237,16608.201892744477,108052.0,129964.0,388.1269816785093,0.4114389419701183,16977.602523659305,0.08630711767033565,0.08635642774233368,8718.645105705937,-0.38945674894785043,350.0189696625565,350.0189263551008,350.0385381281376,0.1392461579285774,0.01938949249787032,0.1392755677198562,0.1741173746159374,0.030316860143146683,-0.0033140182349598035,10258.36162487284,9224.32284297622,0.004066736068233866,349.56332221627235,3713.0,-0.6544828414771473,4.568779468518187,0.7071375847008312,9.0,308.9699949757517,17.577542347431613,0.019554329113332748,30.829999923706055,-0.002586841568700038,35.0,-0.0011324882361805066,-3.9812326431456313,1.5474796181677462,1.5474786522195425,2.3946901790752118,0.021765137360618563,0.14753012357013248,0.14753538644041123,-0.2573430538359389,-0.0028620387519961692,-0.0012461506742422177,-0.0029178848256462045,2637,Finishing,pass_000264.parquet,6341760.0,1.0,140.0,141,1,264,156.42348399190675,1754119016.1584501,44.38
13962.618296529967,157.2062950956091,124.16731360554695,648.4713940028053,107849.0,156.55878672003746,156.42348399190675,186.67717400193214,0.48214758669358815,0.8997708996462305,12738.170347003153,0.9485625438769077,0.008702606569301437,350.41311979293823,651.805437159632,650.0601840647713,650.1384155812185,2823.131303991042,4.1269841269841265,650.060876131785,0.007422232520554461,19.697478299532253,16604.416403785486,108490.0,130160.0,387.99065136054406,0.41370391847158317,16952.523659305993,0.0861523796569454,0.08620419708643784,8731.465809590616,-0.366199016556493,350.0012572804456,350.0012304101671,349.99828934669495,0.13922785290661457,0.019384395024985908,0.13925730840072253,0.13714686210317167,0.01880926178474639,-0.0036239623877918348,10258.26864272217,9223.523621213984,0.0030513291110537463,349.7170887887478,4203.0,-0.7937073707435047,4.881566762906004,0.659656524672755,9.0,245.5128735214254,15.668850421183597,0.019140246184472628,30.829999923706055,-0.002294778809300624,35.0,-0.000977516159764491,-4.485386610049318,1.6744707757563655,1.674469716235123,2.8038488305885334,0.021940047819287635,0.14812173310924914,0.1481265112334729,-0.17113089563281392,-0.0028640736771320735,-0.0011897524585121103,-0.0029884903819417017,2638,Finishing,pass_000264.parquet,6341760.0,1.0,140.0,141,1,264,152.9777745155115,1754119022.49845,50.72
13740.845070422536,133.90124053745492,96.03787642717361,647.8190812112521,314639.0,133.68586052954197,132.93228316112706,165.65113005042076,0.5976522674353622,0.6785198507504543,12529.631635969665,0.823723163903052,0.010073762580724165,350.38228780031204,652.0953539558777,650.0096074394082,650.0296967826264,2978.2484699045494,4.184782608695651,650.0101293698309,0.007606342501511547,57.54248697131167,16610.509209100757,311645.0,376783.0,3311.137806843573,0.4215955734398449,16936.29469122427,0.08721434802549147,0.08726919996727206,8663.657272959372,-0.41282176969980355,349.9974274169362,349.9973968683702,349.9944906681776,0.13936807645544538,0.01942346073489087,0.13939991849165861,0.14623213782741967,0.021383838133577467,-0.0035881996009266004,10190.01991968269,9143.18013547796,0.005273148336411276,349.6831342577934,15065.0,-0.6679177284095204,3.947103023510863,0.7043719291832531,9.0,258.5503110392957,16.079499713588596,0.11637842312430345,30.780000686645508,-0.0025629997107898816,35.0,-0.0014781951758777723,-3.80898118020923,1.2400834967264796,1.2400817267646949,1.537802689055707,0.02194747062971461,0.14814678744311202,0.14815482943864938,-0.07988512517840718,-0.00297935237764784,-0.0015436503103635811,-0.003093664722650449,2640,Finishing,pass_000265.parquet,6341760.0,1.0,141.0,142,1,265,134.62628802414173,1754119366.97845,395.2
13744.203683640304,135.47273329574253,102.57299819588661,647.8915604103136,314840.0,134.68033558130264,134.62628802414173,162.80977275967598,0.5814130667388958,0.7880582267590278,12461.213434452871,0.8877264368931612,0.010319480612346135,350.5186468362808,652.0953539558777,649.9899120048807,650.0296967826264,2932.966195884097,4.184782608695651,649.9905182126423,0.007529659045110675,57.54176428020037,16577.789815817985,312554.0,377178.0,3311.054636478143,0.4083037376549328,16928.006500541713,0.08677360799869206,0.08682970954801929,8678.631667203583,-0.4416227340552723,349.99334993922,349.99331490582097,350.0007603317499,0.13869294018457926,0.01923573165704328,0.1387259543308809,0.15659793154746332,0.024522912164944004,-0.0035822391364490613,10195.37726028585,9159.339909160195,0.00592317707617069,349.5610848069191,16324.0,-0.7417798042151844,3.8660943507966294,0.725114345565089,9.0,228.62403946022238,15.120318761858904,0.10343836305628373,30.780000686645508,-0.0027537345740711316,35.0,-0.0017166137549793348,-4.73862886430652,1.341040845620999,1.3410396537058467,1.798387352811497,0.021807982129687844,0.14767525903037326,0.1476845829158047,0.03455281255810405,-0.0030263423418984644,-0.0016594882727352669,-0.0031208035956649715,2641,Finishing,pass_000265.parquet,6341760.0,1.0,141.0,142,1,265,131.335563901002,1754119385.43845,413.66
13760.50920910076,132.3869414205737,95.18546923995018,647.964039609375,314587.0,131.55484256148338,131.335563901002,164.23045140504837,0.5935347933307766,0.6892894775834505,12529.306608884073,0.8302345918976458,0.010743974083236952,350.4515737295151,651.5879995624476,649.9804581963075,649.9934571830956,2925.0970451565436,4.184782608695651,649.9809884347076,0.007591996931470368,57.54153507692901,16599.67497291441,312243.0,377317.0,3311.0282590094516,0.3980994224693859,16932.9360780065,0.08713206603467158,0.08718742258289572,8671.057791512845,-0.4085421562049305,350.01074727772595,350.0107129549851,350.0184014439583,0.13889096991299335,0.019290701523372023,0.13892519257508376,0.15500533917663378,0.024026655173263276,-0.0037074088904773816,10188.185337169445,9148.314947578554,0.00507978330140947,349.66437444090843,15405.0,-0.6681799888465321,4.530137777310301,0.7128834724571789,9.0,277.27191350023514,16.65148382277793,0.09309114899610298,30.780000686645508,-0.0026464462134754285,35.0,-0.0014305114600574598,-5.132937431353639,1.4195768992786026,1.419575398313674,2.0151943114974262,0.02190667504825846,0.14800903704929122,0.1480168524240279,0.11465847490399028,-0.003083441040798631,-0.0015210369022449334,-0.003106400678931324,2642,Finishing,pass_000265.parquet,6341760.0,1.0,141.0,142,1,265,133.60401708584118,1754119403.89845,432.12
13748.916576381365,134.60789921661154,98.59509798884392,648.1089980074979,315392.0,135.53274276852608,133.60401708584118,168.77662307024002,0.632275848189263,0.7929179650083485,12431.63596966414,0.8904594123307072,0.010384090000857615,350.3925897181034,651.8779163586934,650.0419079520334,650.0659363821571,2882.498917149197,4.184782608695651,650.042517849321,0.007633010681486198,57.54210734029327,16606.121343445287,311983.0,377406.0,3311.094117161833,0.4146099090721691,16944.853737811485,0.08736710297066166,0.0874217407188601,8681.384084138474,-0.4010677337500965,349.9923199034749,349.9922866649602,350.00993125140667,0.13945438345444822,0.019447525064660277,0.13948604685782107,0.1525334344230503,0.02326644861689099,-0.003468990311375819,10195.796425058217,9153.784451272164,0.00534985316255665,349.4417153298855,13998.0,-0.7054686546180164,4.128783941250731,0.6785392761375988,9.0,269.2531500357112,16.408935067081934,0.08462553455239949,30.780000686645508,-0.0025749206397449598,35.0,-0.001645088181248866,-5.259352922457765,1.516522084564949,1.5165209555819974,2.2998358087193345,0.022079241779336217,0.14859085361938068,0.14859828634650651,0.16744136808483745,-0.0029719023136675553,-0.001486245532248816,-0.003090318564388256,2643,Finishing,pass_000265.parquet,6341760.0,1.0,141.0,142,1,265,135.14514457288644,1754119422.35845,450.58
13740.35752979415,136.04670276207227,100.86818382143974,648.0365188084365,314673.0,136.24308209121227,135.14514457288644,165.36699432134628,0.7219826899363959,0.6897222301370034,12542.686890574214,0.8304951716518305,0.009445930530497854,350.3362610936165,652.1678331549392,650.0226064261964,649.9934571830956,2919.7054428561605,4.184782608695651,650.02313696309,0.007594480588496035,57.54275758835865,16583.640303358614,312734.0,376817.0,3311.1689508726063,0.39349794389272574,16925.46045503792,0.087146317125258,0.08719994904874363,8676.565989367758,-0.39216279982065316,349.9951011084187,349.9950718013165,349.9878030270338,0.13987810407736337,0.0195658840002777,0.1399102676300788,0.14322947852507784,0.02051468351856573,-0.003445148453465663,10186.378757884413,9152.821384400206,0.005234818599373849,349.6250353753567,12747.0,-0.6947517394874012,3.8263320922669664,0.7650136947777355,9.0,244.495230805271,15.636343268337102,0.07758002142394271,30.780000686645508,-0.0025510787818348035,35.0,-0.0015139579627430066,-5.658000707644533,1.566443387699889,1.5664420468154139,2.4537406860312636,0.02206540669075255,0.14854429201673336,0.14855214596250987,0.16696453092663432,-0.0029998313356878314,-0.0015275402823777139,-0.003057862915084667,2644,Finishing,pass_000265.parquet,6341760.0,1.0,141.0,142,1,265,132.19569216781983,1754119440.81845,469.04
13746.641386782232,133.18215525856303,95.46960496902466,647.6016436140677,316089.0,134.1120641231537,132.19569216781983,164.23045140504837,0.7399158368235971,0.7557805342354209,12684.615384615385,0.8693563908061072,0.01235564194589922,350.46635046601295,652.0953539558777,649.9934571830956,649.9209779840342,3007.844968624191,4.184782608695651,649.9940385583294,0.007578176006149163,57.54233204359721,16608.613217768147,311815.0,377397.0,3311.1199770155945,0.39697885514760856,16932.177681473455,0.08705271969415523,0.08710648958082065,8677.255462952051,-0.44704675672983285,350.0040337032495,350.0040015286726,350.00254288315773,0.13912347653107765,0.019355341722093314,0.13915496141956668,0.1500748558769576,0.022522462366489596,-0.003468990311375819,10192.726514509974,9146.480899456234,0.00589495053303297,349.66078475117683,13656.0,-0.7179737090918934,4.683452844601561,0.7117390632774914,9.0,261.78545158700234,16.179785276294687,0.07160199986515724,30.780000686645508,-0.0025749206397449598,35.0,-0.0015258788916980848,-5.294793844241212,1.5291561865619425,1.529154979989174,2.338314952825691,0.02185203137322176,0.14782432605367007,0.1478316934203516,0.09434521196453716,-0.0029599941871185733,-0.0014758747599531875,-0.0030601504774198374,2645,Finishing,pass_000265.parquet,6341760.0,1.0,141.0,142,1,265,133.12531015098742,1754119459.27845,487.5
13752.329360780066,134.0617973451566,100.29991236329079,648.0365188084365,315253.0,133.4017248004675,133.12531015098742,164.79872286319733,0.7330483558852117,0.6884660219356523,12562.242686890575,0.8297385262452578,0.009919017137459522,350.3831975162029,651.9503955577549,650.0367871390563,649.9934571830956,2938.2026268752493,4.184782608695651,650.0373166981175,0.007598314573644462,57.54327044559903,16605.20043336945,312198.0,377120.0,3311.227973575351,0.39387941361928824,16940.899241603467,0.08716831175171665,0.08722524008116017,8675.436481973757,-0.43364763258432504,349.9851596496332,349.9851291999221,349.9911468476057,0.13924525998865595,0.01938924242930839,0.13927677532817104,0.14599278438089283,0.021313893091285868,-0.0037193298194324598,10194.843291013627,9157.099550457095,0.005497492479980287,349.6299281716347,14238.0,-0.7215261459205067,4.749429225903441,0.7556796074059093,9.0,250.21730461724314,15.818258583587612,0.06648383359453061,30.780000686645508,-0.0025272369239246473,35.0,-0.001442432389012538,-4.637813568133424,1.449701950130441,1.44970075626716,2.101632282721576,0.02205008249702502,0.14849270183084765,0.148501083554572,-0.005075335520814406,-0.0029627211319055873,-0.0015777578575160499,-0.0031508623536370688,2646,Finishing,pass_000265.parquet,6341760.0,1.0,141.0,142,1,265,134.17228854399013,1754119477.73845,505.96
