Axe_X_master/ActualVelocity_Max,Broche/StatusTorqueData.ActualTorque_Max,Axe_X_master/ActualVelocity_Variance,Axe_X_master/ActualVelocity_Standard deviation,Axe_X_master/ActualVelocity_Root mean square,Axe_X_master/ActualVelocity_Mean,Axe_X_master/ActualVelocity_Median,Broche/StatusTorqueData.ActualTorque_Root mean square,Broche/StatusTorqueData.ActualTorque_Median,Broche/StatusTorqueData.ActualTorque_Mean,Axe_X_master/ActualVelocity_Min,Axe_X_master/ActualPosition_Spectral roll-off,Sound_Spectral centroid,Axe_X_master/ActualPosition_Spectral centroid,AccY_Zero crossing rate,AccX_Zero crossing rate,AccZ_Zero crossing rate,AccZ_Spectral roll-off,Broche/StatusTorqueData.ActualTorque_Spectral centroid,Broche/StatusTorqueData.ActualTorque_Variance,Broche/StatusTorqueData.ActualTorque_Standard deviation,Broche/StatusTorqueData.ActualTorque_Min,Sound_Spectral roll-off,Broche/ActualSpeed_Max,Broche/StatusTorqueData.ActualTorque_Spectral roll-off,Axe_X_master/ActualVelocity_Spectral centroid,AccX_Spectral roll-off,Broche/ActualSpeed_Variance,Broche/ActualSpeed_Standard deviation,Broche/ActualSpeed_Root mean square,Broche/ActualSpeed_Mean,Broche/ActualSpeed_Min,Broche/ActualSpeed_Median,AccY_Root mean square,AccY_Variance,AccY_Standard deviation,AccY_Spectral roll-off,Axe_X_master/ActualPosition_Max,AccZ_Spectral centroid,AccY_Min,AccX_Max,AccY_Max,AccX_Root mean square,AccX_Standard deviation,AccX_Variance,AccX_Min,Sound_Median,AccY_Spectral centroid,AccX_Spectral centroid,Sound_Root mean square,Sound_Variance,Sound_Standard deviation,AccX_Median,DB_PASSES/NUMERO_PASSE,Axe_X_master/ActualPosition_Min,DB_PASSES/EPAISSEUR_BRUTE,AccZ_Min,Sound_Zero crossing rate,AccZ_Max,Axe_X_master/ActualVelocity_Spectral roll-off,index,pass_type,sensor_file,DB_PASSES/NUMERO_OF,DB_PASSES/SELECTION_ALLIAGE,DB_PASSES/COMPTEUR_RESET_PASSES,PassNumber,ToolIdx,PassID,y,timestamp,time
2406.7442840345534,724.8302448689938,6.315144090239694,2.512995043815187,2399.9470508469954,2399.9457351625892,2399.8587601237155,691.9262752337456,694.5697897225618,691.7079746593237,2393.987944999738,2.98,4107.311545656385,0.4278732951443356,658951.0,937525.0,727753.0,12893.961475971204,0.31667502442766327,302.0481515415209,17.379532546691838,649.534276664257,15245.824025138263,320.5941081047058,3.62,0.01409399338130589,16574.9015155804,0.062116608959567846,0.24923203838906394,319.99856681419453,319.9984697565436,319.42603290081024,320.02661749720573,0.11752351659360114,0.013802443566316847,0.11748380129327127,16457.987746499122,3321.147,7757.933592124144,-0.5924105644080555,0.7744431495812023,0.5733251571800793,0.14561408943034324,0.14560710758256604,0.021201429778560956,-0.7485985755774891,-0.045323371905396925,7985.315692953903,9364.257139008087,1.4215117191182989,2.0206908870043683,1.4215100727762602,-0.001072883591405116,11.0,1325.146,25.799999237060547,-0.8490681648108875,51692.0,0.9389400482323254,0.0,702,Roughing,pass_000703.parquet,6342495.0,2.0,37.0,1,5,703,341.53114634752274,1754313939.3815498,570.3
1203.734538012584,382.73082706332207,2.254916696801161,1.501638004580718,1199.9929416443647,1199.992002089847,1200.0380988604497,341.6094604934177,341.53114634752274,341.15665545660255,1195.9067845139473,2.9,3323.1455156896304,0.40681597944699216,1677125.0,2035792.0,1689223.0,13670.757339650316,0.622401271425182,309.1599362688643,17.582944470960044,296.6377011537552,13936.793309110784,350.58613792061806,4.17,0.01897855512836136,16977.58333894311,0.034932991023208876,0.18690369451460523,349.98781081566125,349.98776090964674,349.34651479125023,349.98220950365067,0.0890139225228815,0.00791489953255072,0.08896572110959772,17253.238925615886,3324.591,8566.251387464179,-0.46062469480966683,0.7689356804039562,0.4484415054466808,0.14311745201787368,0.14311036958026196,0.020480577881399172,-0.7170319557044422,0.020110607129026903,9069.01539236723,10165.198071410003,1.4664421806851404,2.150448192377443,1.466440654229636,-0.0013113021705066785,12.0,1326.551,25.799999237060547,-0.7406234741065418,80181.0,0.8219599723961437,0.0,703,Pre-Finishing,pass_000704.parquet,6342495.0,2.0,38.0,2,5,704,128.85555313527584,1754314074.98155,705.9
652.3852707521236,160.53668692708015,0.7387242375507439,0.8594906849703166,650.0031736712513,650.002605424364,649.9934571830956,129.90927677791964,128.85555313527584,128.9523686139258,647.7466020121906,2.8169014084507036,3106.3096092781857,0.39010536140543056,3184723.0,3799205.0,3198093.0,13776.252875846492,1.1127979678110516,247.7068218203307,15.738704578850532,91.77584049105644,13115.971122497136,350.5968578159809,4.414951245937161,0.02552040454086062,16938.783612630945,0.027040837569425595,0.16444098506584542,349.99676485631386,349.9967262261867,349.47436675429344,349.9960519373417,0.08615166604614931,0.007411506748412862,0.08609010830759166,17318.577599108725,3324.318,8840.836657028953,-0.48073530195688363,0.7426381111290539,0.47545433045888785,0.14203939468336113,0.1420273967292341,0.020171781421683257,-0.7915377616736805,0.031667947750975145,9426.825572517826,10368.642219959505,1.4128697746543823,1.9961968149583396,1.4128682935639612,-0.001645088181248866,13.0,1325.546,25.799999237060547,-0.7696032523963368,150962.0,0.7259011268761242,0.0,704,Finishing,pass_000705.parquet,6342495.0,2.0,39.0,3,5,705,79.2738684117794,1754314406.1689248,137.1
1403.342252227821,111.09707006812096,2.3200975872503395,1.523186655420254,1400.0182561412753,1400.0174275455538,1400.0806882700556,79.65136271515648,79.2738684117794,78.46456232698267,1396.3117699188601,2.9054842473745626,2781.2974888845015,0.4106253816198624,1381114.0,1746910.0,1408828.0,13444.260092213757,1.4410385259684981,187.65204121647085,13.698614572885495,48.58720967173576,11656.795660982576,320.66745087504387,4.550758459743291,0.014418120557999129,16791.829207993807,0.07540007113779668,0.27459073388917676,319.9984362865443,319.99831847333576,319.1077306866646,320.0339935719967,0.08395232695523412,0.007037845170280701,0.08389186593633916,16908.534781385868,3324.291,8441.87678383648,-0.4556417465064442,0.6977558136131847,0.41621923448110465,0.1294051259783262,0.12939430350047215,0.016742885778372303,-0.7128596305701649,-0.06567239763171528,8810.463353425062,10061.919303831659,1.3543912537861118,1.8343713254046479,1.354389650508541,-0.0013232230994617566,1.0,1326.958,25.799999237060547,-0.6442427635047352,64639.0,0.6418466568138683,0.0,705,Blanking,pass_000706.parquet,6342495.0,2.0,40.0,4,5,706,92.91238340735435,1754315237.6564999,68.6
1403.197293829698,146.04576474428177,2.3392849470365102,1.5294721138472942,1399.9654047996717,1399.9645693198675,1399.9357298719326,95.55326911135971,92.91238340735435,93.44584243662021,1396.3117699188601,2.9054842473745626,2791.2583932204643,0.41075226902643003,1382081.0,1745154.0,1407929.0,13463.313824966757,1.4042473626727516,398.3017691782789,19.957499071233322,53.133381336927414,11774.65777609294,320.59905007481575,4.457409568261377,0.015145859397514488,16799.072196532652,0.06890060643029468,0.26248925012330443,320.00170012026723,320.0015924636235,319.22532990574837,320.02683877944946,0.08463992790893825,0.007153599563157336,0.08457895461140044,16931.455335439445,3323.032,8446.73649823763,-0.4765987396094715,0.6887793541100109,0.42396783830190543,0.1303878423245362,0.13037666513683682,0.01699807481220288,-0.6572246551368153,-0.06167888643176411,8817.416709267412,10065.933559820205,1.3782169086848997,1.8994775706836462,1.3782153571498346,-0.001251697525731288,2.0,1325.651,25.799999237060547,-0.6620407104346668,66625.0,0.6719112396385754,0.0,706,Blanking,pass_000707.parquet,6342495.0,2.0,41.0,5,5,707,160.82082265615463,1754315422.0565,253.0
1404.2120026165585,218.5003756582737,2.413805916025439,1.553642789068787,1400.0060265072905,1400.0051644371945,1400.008209070994,162.76885773477815,160.82082265615463,160.73627818600994,1396.3842491179214,2.9054842473745626,2951.2191739066334,0.4106563745421951,1378805.0,1742191.0,1409499.0,13584.283415805077,1.1225567015407258,657.549923194067,25.642736265735508,97.74269080162048,12562.963620629784,320.73629423975945,4.282380396732789,0.015351201969750277,16836.046484799506,0.08440291892489674,0.29052180456016846,319.99671532705435,319.99658344611265,319.18375343084335,320.0183317065239,0.08525919034714582,0.007258964259549185,0.08519955551262685,16931.186643929133,3324.105,8457.961143522933,-0.412428379044286,0.6344318390038097,0.4198312759544933,0.13081380872014803,0.1308022118831854,0.017109218633533728,-0.6875634193274891,-0.052827596682618605,8830.985596044049,10097.667633332852,1.4225964195063363,2.0237760951198154,1.4225948457378212,-0.0012755393836414441,3.0,1326.7250000000001,25.799999237060547,-0.6530880927894032,65707.0,0.6954669952538097,0.0,707,Blanking,pass_000708.parquet,6342495.0,2.0,42.0,6,5,708,379.32119831442833,1754315606.5565,437.5
1404.3569610146812,492.12308275699615,2.772191653658611,1.664989986053553,1399.986871834546,1399.985881756464,1400.0806882700556,382.41814582612994,379.32119831442833,380.7926036418875,1395.7319363263684,2.9054842473745626,3385.9520923894056,0.4107574458818704,1373141.0,1744441.0,1399808.0,13730.206270383682,0.6047407500907026,1240.6312687275197,35.22259599642706,298.0583797991276,14272.238822360157,320.6857927143574,4.340723453908985,0.016629502505087365,16936.782436687372,0.07631074923947825,0.2762440030832855,320.00524994666307,320.00513071305136,319.2235104739666,320.03222331404686,0.08534751152222296,0.0072735905427646925,0.08528534776129304,17050.135207320323,3322.844,8477.16086483325,-0.45025348661874887,0.6984829902794445,0.4367828369286144,0.1314430037251828,0.13143121728570592,0.01727416487720244,-0.6894826888892567,-0.04973411561877583,8895.775312083864,10158.02344661004,1.4406474565432423,2.0754608395409364,1.4406459799482094,-0.0014305114600574598,4.0,1325.511,25.799999237060547,-0.6573796272132313,72758.0,0.6244897842552746,0.0,708,Blanking,pass_000709.parquet,6342495.0,2.0,43.0,7,5,709,1021.8941496163607,1754315790.9565,621.9
2406.7442840345534,1128.5871158838272,6.836352577422394,2.6146419596997204,2400.0308003805712,2400.0293761583057,2400.003718521838,1029.1194916304773,1021.8941496163607,1027.8041727811099,2392.538361018509,2.98,5533.041668940319,0.4276326856940598,776894.0,1024112.0,792325.0,16474.34044371721,0.22144390036602235,2705.5104675108632,52.01452169837634,901.5626683533192,16212.797488578412,320.53600922226906,2.18,0.01410857026613555,17893.337728788712,0.06426849624340486,0.2535123197073563,320.0085812279674,320.00848081111906,319.3848989903927,320.0351122766733,0.09725775818117613,0.009448473892065452,0.09720326070696111,17993.33767868854,3323.786,8561.2013794792,-0.5145907401893055,0.7327795028832043,0.5653023719933117,0.13928484498240962,0.13927280325930402,0.019396913727704808,-0.7064938545081532,-0.06006360055835103,9190.704539615344,10724.009984846713,1.4093734939666949,1.9863290187680562,1.4093718525527805,-0.0013828277442371473,5.0,1327.707,25.799999237060547,-0.7440924644324696,101852.0,0.7618308067467296,0.0,709,Roughing,pass_000710.parquet,6342495.0,2.0,44.0,8,5,710,1063.662101790309,1754316658.2436252,589.2
2408.1938680157823,1097.9004571437836,7.272748521455834,2.696803389469806,2399.9605865165195,2399.959071335217,2399.931239322777,1061.052267212943,1063.662101790309,1060.8980294178725,2391.8135690278946,2.98,5107.139566546246,0.42765968410106553,777629.0,1016287.0,794976.0,15853.799672445053,0.23202783256888626,327.28493500154855,18.091018075319823,1005.5563451945782,16039.090160776472,320.58250308036804,2.34,0.014702975540757132,17710.872890344242,0.06496094416437538,0.25487436937514013,320.00016655543794,320.00006505399944,319.2177079617977,320.04650831222534,0.09354602114148805,0.008739636991214716,0.09348602564669607,17788.047200377154,3323.3050000000003,8510.453736290914,-0.4470109939429676,0.7081866264488781,0.4579901695396984,0.1375289488481459,0.1375174917057063,0.018911060525028996,-0.654745101914159,-0.06296634675891255,9057.206547555332,10533.907628622905,1.4198254903679401,2.0159000427047165,1.419823947785329,-0.0012755393836414441,6.0,1327.307,25.799999237060547,-0.7193446159217274,81537.0,0.7087349891808117,0.0,710,Roughing,pass_000711.parquet,6342495.0,2.0,45.0,9,5,711,1078.8633632957935,1754316774.143625,705.1
2407.8314720204753,1109.8341577649117,6.802919502440295,2.608240691048335,2400.044274538501,2400.042857289332,2400.0399581213687,1075.1598310821482,1078.8633632957935,1075.019575152874,2393.5530698053694,2.98,5059.5355195716975,0.42772056523603497,779551.0,1013218.0,808153.0,15915.783609326849,0.22896167354402372,301.5754107277511,17.365926716641155,1026.5823891460896,16010.793581766742,320.56015357375145,2.4,0.01430875004615117,17732.676486635024,0.06997068537695976,0.26451972587495204,319.9949102278961,319.9948008969426,319.3111628293991,320.02953104674816,0.09653702568502286,0.009308958330186792,0.09648294320856299,17799.51012048591,3322.665,8502.65458928386,-0.46180486677621957,0.723886489882716,0.4754900932457531,0.13965053050539,0.1396404252736506,0.019499448370605996,-0.7631659507605946,-0.07414221765429829,9048.94917245649,10547.460116774668,1.4633597073012112,2.141417260984681,1.4633582134886458,-0.001060962662450038,7.0,1326.667,25.799999237060547,-0.7533907890174305,79420.0,0.6942033767845714,0.0,711,Roughing,pass_000712.parquet,6342495.0,2.0,46.0,10,5,712,1081.4205848574638,1754316890.043625,821.0
2407.758992821414,1116.6534152626991,6.615736257984232,2.5721073573986435,2400.0094455471403,2400.0080672737818,2399.9674789223072,1078.7673845324914,1081.4205848574638,1078.6252575548292,2392.7557986156935,2.98,5069.007648742395,0.4277938246392772,795484.0,1021265.0,817202.0,15940.092214382657,0.2211178150760992,306.6236958505509,17.510673769177213,1030.8444250822067,16017.286564485688,320.59725522994995,2.02,0.013215511742904995,17742.75664190549,0.07364788026276936,0.2713814294729272,319.9973608956493,319.99724581986663,319.2521296441555,320.02170011401176,0.09477658938949786,0.008972176037405712,0.09472157113036983,17832.375835483046,3322.186,8557.477655411616,-0.45979022978281137,0.7004618644859875,0.4958510399010265,0.1381722600742571,0.1381618602792482,0.0190886996358225,-0.7282018661353504,-0.06679296495349263,9134.414020273442,10602.446255243425,1.4720298803377994,2.166867080195657,1.4720282199046515,-0.001263618454686366,8.0,1326.106,25.799999237060547,-0.7839083671424305,79637.0,0.6650686264183605,0.0,712,Roughing,pass_000713.parquet,6342495.0,2.0,47.0,11,5,713,377.61638393998146,1754317005.9307,36.9
